tag,value,agency,rule_id,rule_name,rule_type,example_id,dataset_name,reject,correct,reviewed
statute,"the Trade Agreements Act requires agencies to consider international standards and, where appropriate, that they be the basis of U.S. standards","""DEPARTMENT OF TRANSPORTATION""","""2019-02634""","""Foreign Civil Aviation Authority Certifying Statements""","""prorule""",ef4e8f59-c3fb-4ea1-a681-a337c6a61e41,2019Feb,,,f
statute,"Trade Agreements Act of 1979, Public Law 96-39, as amended by the Uruguay Round Agreements Act, Public Law 103-465, prohibits Federal agencies from establishing any standards or engaging in related activities that create unnecessary obstacles to the foreign commerce of the United States","""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",de1a4f1f-fc20-40a8-be02-3d457012b54d,2019Feb,t,f,t
statute,"For purposes of these requirements, Federal agencies may participate in the establishment of international standards, so long as the standards have a legitimate domestic objective, such as providing for safety, and do not operate to exclude imports that meet this objective","""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",de1a4f1f-fc20-40a8-be02-3d457012b54d,2019Feb,t,f,t
statute,"The statute also requires consideration of international standards and, where appropriate, that they be the basis for U.S. standards. FAA welcomes any data or information related to international impacts that may result from future rulemaking","""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",de1a4f1f-fc20-40a8-be02-3d457012b54d,2019Feb,t,f,t
statute,"The Trade Agreements Act of 1979 (Pub. L. 96-39), as amended, prohibits Federal agencies from establishing standards or engaging in related activities that create unnecessary obstacles to the foreign commerce of the United States","""DEPARTMENT OF TRANSPORTATION""","""2019-02634""","""Foreign Civil Aviation Authority Certifying Statements""","""prorule""",724981b9-4d69-4494-a481-b19e3be5045e,2019Feb,f,t,t
statute,"Pursuant to this Act, the establishment of standards is not considered an unnecessary obstacle to the foreign commerce of the United States, so long as the standard has a legitimate domestic objective, such as the protection of safety, and does not operate in a manner that excludes imports that meet this objective","""DEPARTMENT OF TRANSPORTATION""","""2019-02634""","""Foreign Civil Aviation Authority Certifying Statements""","""prorule""",724981b9-4d69-4494-a481-b19e3be5045e,2019Feb,,,f
statute,"The statute also requires consideration of international standards and, where appropriate, that they be the basis for U.S. standards","""DEPARTMENT OF TRANSPORTATION""","""2019-02634""","""Foreign Civil Aviation Authority Certifying Statements""","""prorule""",724981b9-4d69-4494-a481-b19e3be5045e,2019Feb,,,f
Foreing Policy,"In making its tolerance decisions, EPA seeks to harmonize U.S. tolerances with international standards whenever possible, consistent with U.S. food safety standards and agricultural practices","""ENVIRONMENTAL PROTECTION AGENCY""","""2019-02523""","""Trifloxystrobin; Pesticide Tolerances""","""rule""",1385d1ef-a255-45c1-8703-ae7c003e76c8,2019Feb,,,f
statute,"EPA considers the international maximum residue limits (MRLs) established by the Codex Alimentarius Commission (Codex), as required by FFDCA section 408(b)(4)","""ENVIRONMENTAL PROTECTION AGENCY""","""2019-02523""","""Trifloxystrobin; Pesticide Tolerances""","""rule""",1385d1ef-a255-45c1-8703-ae7c003e76c8,2019Feb,,,f
statute,"EPA may establish a tolerance that is different from a Codex MRL; however, FFDCA section 408(b)(4) requires that EPA explain the reasons for departing from the Codex level","""ENVIRONMENTAL PROTECTION AGENCY""","""2019-02523""","""Trifloxystrobin; Pesticide Tolerances""","""rule""",1385d1ef-a255-45c1-8703-ae7c003e76c8,2019Feb,,,f
Foreing Policy,"In making its tolerance decisions, EPA seeks to harmonize U.S. tolerances with international standards whenever possible, consistent with U.S. food safety standards and agricultural practices","""ENVIRONMENTAL PROTECTION AGENCY""","""2019-03426""","""Abamectin; Pesticide Tolerances""","""rule""",101e0902-f471-4d7b-80da-6dd7edefdf6a,2019Feb,,,f
Foreing Policy,"EPA considers the international maximum residue limits (MRLs) established by the Codex Alimentarius Commission (Codex), as required by FFDCA section 408(b)(4)","""ENVIRONMENTAL PROTECTION AGENCY""","""2019-03426""","""Abamectin; Pesticide Tolerances""","""rule""",101e0902-f471-4d7b-80da-6dd7edefdf6a,2019Feb,,,f
statute,FFDCA section 408(b)(4) requires that EPA explain the reasons for departing from the Codex level,"""ENVIRONMENTAL PROTECTION AGENCY""","""2019-03426""","""Abamectin; Pesticide Tolerances""","""rule""",101e0902-f471-4d7b-80da-6dd7edefdf6a,2019Feb,,,f
Foreing Policy,"EPA seeks to harmonize U.S. tolerances with international standards whenever possible, consistent with U.S. food safety standards and agricultural practices.","""ENVIRONMENTAL PROTECTION AGENCY""","""2019-02535""","""Trifluralin; Pesticide Tolerances""","""rule""",e3302119-0e6a-46f8-af22-0eeb0e335953,2019Feb,,,f
statute,"EPA considers the international maximum residue limits (MRLs) established by the Codex Alimentarius Commission (Codex), as required by FFDCA section 408(b)(4)","""ENVIRONMENTAL PROTECTION AGENCY""","""2019-02535""","""Trifluralin; Pesticide Tolerances""","""rule""",e3302119-0e6a-46f8-af22-0eeb0e335953,2019Feb,,,f
statute,"EPA may establish a tolerance that is different from a Codex MRL; however, FFDCA section 408(b)(4) requires that EPA explain the reasons for departing from the Codex level","""ENVIRONMENTAL PROTECTION AGENCY""","""2019-02535""","""Trifluralin; Pesticide Tolerances""","""rule""",e3302119-0e6a-46f8-af22-0eeb0e335953,2019Feb,,,f
Foreing Policy,"The Commission seeks comment on whether it is appropriate to continue assessing the direct and effective oversight of a foreign licensing authority on a case-by-case basis. Under this approach, approval of foreign oversight for a system design in one case will not necessarily imply similar approval for a different system design","""FEDERAL COMMUNICATIONS COMMISSION""","""2019-02230""","""Mitigation of Orbital Debris in the New Space Age""","""prorule""",baa9275f-9cd2-4383-8d18-eb568d6ec54f,2019Feb,,,f
statute,Agricultural Marketing Act of 1946 (7 U.S.C. 1621 et seq.),"""DEPARTMENT OF AGRICULTURE""","""2019-00869""","""Amendments to the Regulations Governing Meats, Prepared Meats, and Meat Products (Grading, Certification, and Standards)""","""prorule""",ec45c3e8-18de-4993-be22-89969f752d09,2019Feb,,,f
Foreing Policy,They also stressed the need for international cooperation if shortfin mako shark measures are to be effective and the need for all countries fishing on the stock to implement comparable regulations as required by ICCAT,"""DEPARTMENT OF COMMERCE""","""2019-02946""","""Atlantic Highly Migratory Species; Shortfin Mako Shark Management Measures; Final Amendment 11""","""rule""",91dabbde-1a8c-46c3-a463-69211ce7932c,2019Feb,,,f
Softlaw,They also stressed the need for international cooperation if shortfin mako shark measures are to be effective and the need for all countries fishing on the stock to implement comparable regulations as required by ICCAT,"""DEPARTMENT OF COMMERCE""","""2019-02946""","""Atlantic Highly Migratory Species; Shortfin Mako Shark Management Measures; Final Amendment 11""","""rule""",91dabbde-1a8c-46c3-a463-69211ce7932c,2019Feb,,,f
Softlaw,NMFS would then take action at the international level through ICCAT to develop a rebuilding plan for shortfin mako sharks,"""DEPARTMENT OF COMMERCE""","""2019-02946""","""Atlantic Highly Migratory Species; Shortfin Mako Shark Management Measures; Final Amendment 11""","""rule""",723d8ac8-f115-40fe-948e-b9a919b3a46e,2019Feb,,,f
Softlaw,"These measures could change the way that the U.S. recreational and commercial shortfin mako shark fishery operates, which could cause long-term direct economic impacts. Any future action to implement international measures would be analyzed in a separate rulemaking","""DEPARTMENT OF COMMERCE""","""2019-02946""","""Atlantic Highly Migratory Species; Shortfin Mako Shark Management Measures; Final Amendment 11""","""rule""",723d8ac8-f115-40fe-948e-b9a919b3a46e,2019Feb,,,f
Softlaw,"These international Social Security agreements, often called “totalization agreements,” have two main purposes. First, they eliminate dual Social Security taxation, the situation that occurs when a worker from one country works in another country and is required to pay Social Security taxes to both countries on the same earnings. Second, the agreements help fill gaps in benefit protection for workers who have divided their careers between the U.S. and another country","""SOCIAL SECURITY ADMINISTRATION""","""2019-00250""","""Removing Inability To Communicate in English as an Education Category""","""prorule""",f16e0235-1cfa-4dd2-bfa1-8af64f9ed8fe,2019Feb,,,f
statute,Executive Order 13609,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",d29530cb-98f8-4889-91a0-121da8912854,2019Feb,,,f
statute,"“Promoting International Regulatory Cooperation,” 77 FR 26413 (May 4, 2012)","""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",d29530cb-98f8-4889-91a0-121da8912854,2019Feb,,,f
statute,agencies must consider whether the impacts associated with significant variations between domestic and international regulatory approaches are unnecessary or may impair the ability of American businesses to export and compete internationally,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",d29530cb-98f8-4889-91a0-121da8912854,2019Feb,,,f
statute,"In meeting shared challenges involving health, safety, labor, security, environmental, and other issues, regulatory approaches developed through international cooperation can provide equivalent protection to standards developed independently while also minimizing unnecessary differences","""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",d29530cb-98f8-4889-91a0-121da8912854,2019Feb,,,f
statute,Trade Agreements Act of 1979,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",de1a4f1f-fc20-40a8-be02-3d457012b54d,2019Feb,f,t,t
Treaty,Trade Agreements Act of 1979,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",de1a4f1f-fc20-40a8-be02-3d457012b54d,2019Feb,t,f,t
statute,"as amended by the Uruguay Round Agreements Act,","""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",de1a4f1f-fc20-40a8-be02-3d457012b54d,2019Feb,t,f,t
Treaty,"as amended by the Uruguay Round Agreements Act,","""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",de1a4f1f-fc20-40a8-be02-3d457012b54d,2019Feb,t,f,t
statute,Uruguay Round Agreements Act,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",de1a4f1f-fc20-40a8-be02-3d457012b54d,2019Feb,f,t,t
Treaty,Uruguay Round Agreements Act,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",de1a4f1f-fc20-40a8-be02-3d457012b54d,2019Feb,t,f,t
Foreing Policy,obstacles to the foreign commerce of the United States,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",de1a4f1f-fc20-40a8-be02-3d457012b54d,2019Feb,f,t,t
Treaty,obstacles to the foreign commerce of the United States,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",de1a4f1f-fc20-40a8-be02-3d457012b54d,2019Feb,t,f,t
Softlaw,standards,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",de1a4f1f-fc20-40a8-be02-3d457012b54d,2019Feb,t,f,t
Treaty,standards,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",de1a4f1f-fc20-40a8-be02-3d457012b54d,2019Feb,t,f,t
Treaty,establishment of international standards,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",de1a4f1f-fc20-40a8-be02-3d457012b54d,2019Feb,t,f,t
Softlaw,Federal agencies may participate in the establishment of international standards,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",de1a4f1f-fc20-40a8-be02-3d457012b54d,2019Feb,f,t,t
Treaty,Federal agencies may participate in the establishment of international standards,"""DEPARTMENT OF TRANSPORTATION""","""2019-00758""","""Safe and Secure Operations of Small Unmanned Aircraft Systems""","""prorule""",de1a4f1f-fc20-40a8-be02-3d457012b54d,2019Feb,t,f,t
Foreing Policy," U.S. recreational fisheries have a significant role to play in reducing fishing mortality on shortfin mako sharks, and must be included in management of this overfished stock","""DEPARTMENT OF COMMERCE""","""2019-02946""","""Atlantic Highly Migratory Species; Shortfin Mako Shark Management Measures; Final Amendment 11""","""rule""",719111c9-95d2-47bc-986c-66750e0b1410,2019Feb,t,f,t
Treaty," U.S. recreational fisheries have a significant role to play in reducing fishing mortality on shortfin mako sharks, and must be included in management of this overfished stock","""DEPARTMENT OF COMMERCE""","""2019-02946""","""Atlantic Highly Migratory Species; Shortfin Mako Shark Management Measures; Final Amendment 11""","""rule""",719111c9-95d2-47bc-986c-66750e0b1410,2019Feb,t,f,t
Treaty,ICCAT Recommendation 17-08 ,"""DEPARTMENT OF COMMERCE""","""2019-02946""","""Atlantic Highly Migratory Species; Shortfin Mako Shark Management Measures; Final Amendment 11""","""rule""",719111c9-95d2-47bc-986c-66750e0b1410,2019Feb,t,f,t
Treaty,"Executive Order 13609, “","""DEPARTMENT OF TRANSPORTATION""","""2019-02634""","""Foreign Civil Aviation Authority Certifying Statements""","""prorule""",46223b0b-a8b9-48d8-8e92-91dfe6cdfe7c,2019Feb,t,f,t
Softlaw,"Executive Order 13609, “Promoting International Regulatory Cooperation,”","""DEPARTMENT OF TRANSPORTATION""","""2019-02634""","""Foreign Civil Aviation Authority Certifying Statements""","""prorule""",46223b0b-a8b9-48d8-8e92-91dfe6cdfe7c,2019Feb,f,t,t
Treaty,"Executive Order 13609, “Promoting International Regulatory Cooperation,”","""DEPARTMENT OF TRANSPORTATION""","""2019-02634""","""Foreign Civil Aviation Authority Certifying Statements""","""prorule""",46223b0b-a8b9-48d8-8e92-91dfe6cdfe7c,2019Feb,t,f,t
Treaty," to meet shared challenges involving health, safety, labor, security, environmental, and other issues and to reduce, eliminate, or prevent unnecessary differences in regulatory requirements. The FAA has analyzed this action under the policies and agency responsibilities of Executive O","""DEPARTMENT OF TRANSPORTATION""","""2019-02634""","""Foreign Civil Aviation Authority Certifying Statements""","""prorule""",46223b0b-a8b9-48d8-8e92-91dfe6cdfe7c,2019Feb,t,f,t
